galaxy,R_kpc,Vobs_kms,e_Vobs_kms,Vbar2_kms2,delta_g_obs,sigma_delta_g,nfw_full_delta_g,nfw_outer_delta_g,iso_full_delta_g,log_full_delta_g,gap_nfw_full,gap_nfw_outer,gap_density_proxy_nfw_outer,is_inner,is_outer
UGC11557,5.94,85.0,7.9,4728.2392,420.330101010101,234.13087824991254,62.86109668357435,236.37021387182023,145.7824143998046,62.8907623591465,357.4690043265266,183.95988713828075,86267.15152062033,False,True
UGC11557,7.04,78.1,6.7,4971.4668,160.24761363636344,154.83991031952579,62.85188321279666,236.33556939090934,172.77855236049567,62.88384924212137,97.39573042356679,-76.0879557545459,135968.1718737458,False,True
UGC11557,8.8,81.6,6.7,5056.878700000001,182.00923863636345,129.88651707936532,62.83714639863163,236.2801560415077,215.97171276553627,62.87279141554216,119.17209223773182,-54.270917405144246,-214821.99315305997,False,True
UGC11557,10.56,84.5,6.7,4240.6275,274.58546401515156,112.42892353956206,62.82241541419319,236.22476461296685,259.1638880801397,62.861737477211896,211.76304860095837,38.36069940218471,-237784.36384385958,False,True
UGC11820,0.26,16.0,5.09,36.366350000000004,844.7448076923076,628.3929724389436,739.5826768061545,683.9558297038311,52.47554008673975,781.9078557392999,105.16213088615314,160.78897798847652,246305.95065381887,True,False
UGC11820,0.44,18.9,4.44,97.43690000000001,590.3934090909088,383.5901636620993,731.2646024702111,677.4941418622001,88.42119413731058,770.859949932836,-140.87119337930233,-87.10073277129129,76234463.75928207,True,False
UGC11820,0.61,25.8,3.36,169.50089999999997,813.3427868852459,289.4124235881558,723.5524632277317,671.4854025473951,121.83841427268275,760.7087077226162,89.79032365751425,141.85738433785082,42209987.00692077,True,False
UGC11820,0.79,35.8,3.79,234.41375000000002,1325.6028481012656,352.94653952980343,715.5349792244032,665.2205171459592,156.4474945853312,750.2477370240853,610.0678688768625,660.3823309553064,-2181262.6513467985,True,False
UGC11820,1.01,44.1,7.91,309.26965,1619.346881188119,697.4318014114974,705.9372456441416,657.6961765283872,197.37482207946766,737.8463655646461,913.4096355439773,961.6507046597317,-13510677.161610663,True,False
UGC11820,5.26,59.65,0.98,648.6632999999999,553.1291254752853,40.47218764368122,555.8157190367847,536.3188079331495,544.3605310294369,559.2610190009583,-2.6865935614994214,16.81031754213575,-14882.43086652431,False,True
UGC11820,7.91,69.15,1.23,1108.1413499999999,464.4223957016436,37.09566776153251,487.2747050146895,478.41127148596183,506.52975713741756,485.9266527975815,-22.852309313045907,-13.988875784318225,8970.495861581605,False,True
UGC11820,10.52,76.95,0.54,1503.4700000000003,419.9460551330799,29.23079777016058,432.5287557450742,430.9178837129846,441.6200767865662,430.3480679838819,-12.582700611994312,-10.971828579904695,4707.580172307754,False,True
UGC11820,13.14,81.25,0.73,1435.8749500000001,393.126906392694,26.693074713733242,387.1560734245743,390.65947709580377,382.02632585873164,386.02654113307995,5.970832968119737,2.467429296890259,-1501.800171944955,False,True
UGC11820,15.82,84.45,1.31,1395.8770999999997,362.5742983565108,26.526996021640365,348.38177094375266,355.56883070378154,332.1103266078803,349.2351425487475,14.192527412758125,7.005467652729237,-2704.5239440338537,False,True
UGC11914,0.28,168.0,49.7,32218.40972,-14265.748999999998,59852.57889180716,23000.614752133562,5162.143223573337,12701.251719497111,29427.27803767656,-37266.36375213356,-19427.892223573333,89168007.10771619,True,False
UGC11914,0.37,187.0,40.2,35599.59804999999,-1704.3190540540359,40908.44669829629,22143.03235478452,5162.080282617904,15480.746902667532,27493.379927777874,-23847.351408838553,-6866.399336671941,1127904607.0170739,True,False
UGC11914,0.47,204.0,26.9,38397.99055,6846.828617021272,23767.466349555,21251.43583354624,5162.0103496495785,17692.396339581195,25622.433462516634,-14404.607216524966,1684.8182673716938,1482522795.0546196,True,False
UGC11914,0.56,218.0,23.5,40463.84865,12607.413125,18782.01708932982,20499.32316084554,5161.947411379996,18979.53051755193,24143.733167673392,-7891.91003584554,7445.465713620003,1462714832.5744545,True,False
UGC11914,0.65,232.0,8.63,42090.48687,18051.55866153846,7422.520681016547,19790.820379850593,5161.884474398163,19721.045412587955,22826.395462421133,-1739.2617183121329,12889.674187140297,1206895202.813833,True,False
UGC11914,0.75,243.0,4.97,43927.54717,20161.937106666668,5086.140606943541,19050.497682172838,5161.814545939024,20053.246635041713,21521.650114660384,1111.4394244938303,15000.122560727643,975352878.9619073,True,False
UGC11914,0.84,253.0,3.65,46087.670029999994,21334.91663095239,4398.9536693471055,18422.998111230496,5161.751611680872,20028.864333061796,20468.669114594937,2911.918519721894,16173.165019271517,805395510.1433028,True,False
UGC11914,0.93,262.0,2.86,48560.505430000005,21595.155451612896,4027.010016992368,17829.336938498003,5161.688678720083,19790.446426835446,19513.919530215884,3765.818513114893,16433.466772892814,600820005.8103118,True,False
UGC11914,1.03,269.0,3.8,51048.34422,20691.89881553398,4034.661908102929,17206.335093621212,5161.618754707257,19357.492406126286,18552.401363031724,3485.5637219127675,15530.280060826723,468226948.9657651,True,False
UGC11914,1.12,275.0,5.39,52926.72347999999,20266.318321428575,4290.000815079559,16676.102440015125,5161.555824493967,18872.034322564705,17764.61007564803,3590.215881413449,15104.762496934607,398396432.8977479,True,False
UGC11914,1.21,280.0,5.01,54456.48638,19788.027785123966,3983.9332539396523,16172.600265313155,5161.492895561073,18333.71417475046,17040.997581484822,3615.4275198108116,14626.534889562892,326882225.2775156,True,False
UGC11914,1.3,284.0,10.0,55596.32033,19276.67666923077,5358.501283008151,15693.961716310889,5161.429967914016,17768.291871644975,16374.028178860777,3582.7149529198796,14115.246701316752,243129505.70555842,True,False
UGC11914,1.41,287.0,6.59,56595.6322,18278.98425531915,3965.9373495379045,15140.255399227008,5161.353058105174,17066.17059783453,15626.50785237755,3138.7288560921406,13117.631197213974,179302033.12931582,True,False
UGC11914,1.5,289.0,3.56,57185.87991999999,17556.746720000006,3103.649506622092,14710.993566993437,5161.290133358245,16496.768825762425,15063.838890066645,2845.75315300657,12395.456586641762,157290005.09176472,True,False
UGC11914,1.59,290.0,6.13,57629.81432,16647.91552201258,3463.284751236323,14301.621369209279,5161.227209900037,15940.15977264847,14540.282028978922,2346.2941528033007,11486.688312112543,120763590.63931112,True,False
UGC11914,1.68,291.0,10.2,57901.898779999996,15939.941202380955,4340.262332228753,13910.861678477862,5161.164287726457,15401.105933453944,14051.896121547357,2029.0795239030922,10778.776914654498,77399372.6255862,True,False
UGC11914,1.78,292.0,8.61,58064.87314999999,15280.408342696634,3703.524516554005,13497.090530719312,5161.094375723025,14826.169316738316,13546.33957101044,1783.317811977322,10119.313966973608,47004163.193042375,True,False
UGC11914,1.87,292.0,11.2,58114.22908,14518.59407486631,4175.129670323971,13141.886615372021,5161.031456282585,14331.93961263801,13121.46603478186,1376.7074594942897,9357.562618583725,33755983.06993448,True,False
UGC11914,1.96,291.0,5.15,58162.064779999986,13530.068989795926,2646.7245112413707,12801.944334074178,5160.968538138154,13860.261150512282,12722.43385111183,728.1246557217473,8369.10045165777,9597908.05474089,True,False
UGC11914,2.05,291.0,4.92,58262.076069999996,12887.279965853662,2493.368624894317,12476.354807340418,5160.905621285013,13411.051619178941,12346.95504262544,410.92515851324424,7726.37434456865,-7243375.419502153,True,False
UGC11914,2.16,291.0,9.32,58379.345819999995,12176.691750000002,3185.6951767945657,12096.683408160667,5160.828724672325,12891.808494706376,11917.08666056262,80.00834183933512,7015.863025327677,-8825904.318859825,True,False
UGC11914,2.25,290.0,7.19,58468.56843,11391.747364444445,2632.0941496913642,11800.0724598972,5160.76581069932,12490.44624729464,11587.023282710232,-408.3250954527539,6230.981553745125,-10159967.571460132,True,False
UGC11914,2.34,290.0,12.2,58568.82726999999,10910.757576923083,3517.584708892668,11515.323655742577,5160.702898019005,12109.234049182725,11274.750465609957,-604.5660788194946,5750.054678904077,-14065984.432886666,True,False
UGC11914,2.43,290.0,7.94,58737.33343,10437.311345679012,2566.3276029333706,11241.77939817197,5160.639986635099,11747.183624623569,10978.867578045309,-804.4680524929572,5276.671359043913,-30423193.82184982,True,False
UGC11914,2.46,290.0,5.16,58819.223979999995,10276.738219512197,2098.083884212926,11152.980986970568,5160.619016455683,11630.582781985686,10883.661064081862,-876.2427674583705,5116.119203056514,-30739822.881636966,True,False
UGC11914,2.53,290.0,3.56,58989.92842,9924.929478260872,1851.618312393525,10950.240590886491,5160.570086611968,11366.1424982011,10667.806599574393,-1025.311112625619,4764.359391648904,-20149912.216365274,True,False
UGC11914,2.62,290.0,3.79,59185.94305,9509.182041984732,1811.0318306400357,10698.394906451302,5160.507177958844,11041.209357383224,10402.547551919515,-1189.21286446657,4348.6748640258875,-21816989.348926637,True,False
UGC11914,2.71,290.0,5.65,59423.55990000001,9105.697453874536,1967.1999599737346,10455.987540282811,5160.444270600637,10732.306125796906,10150.159983250152,-1350.2900864082749,3945.2531832738996,-22001943.144493803,True,False
UGC11914,2.8,290.0,9.38,59601.466069999995,8749.47640357143,2455.729897939237,10222.528168019147,5160.381364529121,10438.480181532253,9909.729218465167,-1473.0517644477168,3589.0950390423095,-14232438.689503899,True,False
UGC11914,2.99,290.0,10.6,59742.51417000001,8146.316331103675,2491.1321116207637,9757.031051638249,5160.248567080528,9863.664267126707,9437.77708130994,-1610.7147205345736,2986.067764023147,-2917561.9447753667,True,False
UGC11914,3.28,291.0,15.3,59554.42292,7660.541792682928,3006.0895302807317,9110.898619648471,5160.045887373488,9090.70378206167,8798.225392754017,-1450.3568269655434,2500.49590530944,-818831.9345000894,True,False
UGC11914,3.74,292.0,18.8,58467.01388,7164.969550802139,3149.157257491528,8220.83610537423,5159.724422950122,8073.631515286906,7944.297378794193,-1055.8665545720914,2005.2451278520166,2371917.7703318144,True,False
UGC11914,3.83,292.0,15.2,58189.32887,7069.104733681463,2571.1381694646816,8063.390074443803,5159.661531696229,7899.40212239617,7796.251374945471,-994.2853407623406,1909.4432019852338,2184242.3135369956,True,False
UGC11914,4.02,292.0,19.8,57623.644199999995,6875.710398009952,3065.6867043831226,7746.837847585035,5159.528765509679,7554.17173791765,7501.144178044958,-871.1274495750831,1716.1816325002728,-6611195.959938517,True,False
UGC11914,4.09,292.0,2.4,57394.97763,6813.941899755501,1097.2345898100602,7635.330902073377,5159.479853107112,7434.155199292875,7397.974696544097,-821.3890023178756,1654.4620466483893,-16634166.02828856,True,False
UGC11914,4.12,292.0,9.0,57295.71867999999,6788.417796116507,1642.6213678308468,7588.347257551696,5159.45889088156,7383.831822174526,7354.622874252855,-799.9294614351893,1628.9589052349465,-17203988.944501474,True,False
UGC11914,4.3,291.0,8.71,56639.76036999999,6521.218518604654,1536.0138688308355,7316.153229212949,5159.333120583325,7095.126759134725,7104.819213711985,-794.9347106082951,1361.885398021329,-8174549.325232301,True,False
UGC11914,4.39,291.0,7.92,56265.64314999999,6472.74643507973,1425.72276805525,7186.013143889741,5159.2702373751645,6958.7821520765765,6986.1746529156935,-713.2667088100106,1313.4761977045655,-12613661.359247105,True,False
UGC11914,4.49,291.0,8.84,55869.01172,6416.923893095767,1483.9877735513994,7045.812891012918,5159.200368654147,6813.102025363061,6858.910115407097,-628.8889979171508,1257.7235244416206,-15588094.577975335,True,False
UGC11914,4.58,290.0,4.2,55502.48372999999,6243.999185589521,1061.0572194341685,6923.4284802036245,5159.137488175887,6686.942919998262,6748.272430090267,-679.4292946141031,1084.8616974136348,-13493408.574211786,True,False
UGC11914,4.87,289.0,10.6,54319.815019999995,5996.136546201233,1522.5159157896355,6551.870677252608,5158.934882091803,6309.566338429077,6414.853538600546,-555.7341310513757,837.2016641094297,-40501441.2161764,True,False
UGC11914,4.91,288.0,2.26,54156.90892,5862.951340122199,885.2760278701946,6503.188856804416,5158.906937476243,6260.738895621927,6371.432850636372,-640.2375166822167,704.0444026459563,-37601185.00384406,True,False
UGC11914,4.96,288.0,6.97,53952.671319999994,5845.025943548389,1163.7316918312058,6443.164957498788,5158.872007071441,6200.728603350569,6317.9766626688815,-598.1390139503992,686.1539364769478,-23957649.746618107,True,False
UGC11914,5.05,287.0,3.23,53603.94967999999,5696.049568316834,894.361879097749,6337.383111767268,5158.809133345509,6095.48551148435,6223.982316723205,-641.3335434504343,537.2404349713252,-13891560.092925876,True,False
UGC11914,5.14,287.0,10.2,53244.366930000004,5666.271025291829,1392.6525216236817,6234.416194881735,5158.746260910928,5993.666904767109,6132.743734039055,-568.1451695899059,507.5247643809007,-13273855.62705428,True,False
UGC11914,5.24,286.0,10.3,52855.05453,5523.081196564885,1368.7000362928102,6123.183928939414,5158.676404170714,5884.357286162426,6034.454558542666,-600.1027323745284,364.40479239417164,-13478923.194032768,False,True
UGC11914,5.33,286.0,17.8,52501.17322999999,5496.215153846155,2058.5935144133655,6025.8248085638115,5158.613534462634,5789.254443525633,5948.649719559042,-529.6096547176567,337.6016193835212,-14677580.97771283,False,True
UGC11914,5.42,285.0,11.4,52160.90428,5362.379284132841,1413.7917296149403,5930.973484920298,5158.550666055111,5697.108871036389,5865.250814675524,-568.5942007874564,203.82861807773043,-15209259.329541018,False,True
UGC11914,5.51,285.0,12.0,51817.73861999999,5337.071030852997,1443.708160287548,5838.540487066278,5158.487798931422,5607.78804323588,5784.158050796106,-501.46945621328086,178.58323192157513,-14828486.125810504,False,True
UGC11914,5.61,284.0,4.03,51466.78265,5203.06904634581,826.5868340726337,5738.56972887633,5158.417948094378,5511.703932894776,5696.6451315975655,-535.50068253052,44.65109825143281,-14602496.49278016,False,True
UGC11914,5.71,284.0,4.73,51153.49012,5166.814339754816,848.6466581896955,5641.367635304957,5158.3480988564315,5418.791900666653,5611.740843252419,-474.55329555014123,8.466240898384058,-13868718.564105198,False,True
UGC11914,5.8,283.0,6.44,50874.48518,5036.985313793103,933.6160951919937,5556.165179358411,5158.285235902365,5337.75802558808,5537.462236872882,-519.1798655653074,-121.29992210926139,-12878132.053070812,False,True
UGC11914,5.89,283.0,4.96,50586.390530000004,5008.931998302207,830.3038620837929,5473.04562412726,5158.22237424638,5259.067115389941,5465.124289126177,-464.11362582505353,-149.29037594417332,-10923671.934300976,False,True
UGC11914,5.98,283.0,5.37,50318.13727,4978.405138795986,840.6847613514111,5391.938456821338,5158.15951387428,5182.621011303781,5394.651926074824,-413.53331802535195,-179.75437507829338,-8127750.023397781,False,True
UGC11914,6.08,283.0,11.0,50013.60612,4946.610835526316,1217.5352170261285,5304.097631072501,5158.089670541903,5100.200904651259,5318.450793350463,-357.486795546185,-211.4788350155868,-6833642.353619888,False,True
UGC11914,6.15,283.0,1.14,49819.85691999999,4921.811882926831,659.5286006061573,5243.9902760825,5158.040781150819,5044.02295695911,5266.378333457845,-322.17839315566926,-236.22889822398884,-23863876.465880692,False,True
UGC11914,6.17,283.0,17.3,49769.75692,4913.977808752026,1714.5846113154694,5227.0207892279,5158.026812900644,5028.194854845568,5251.687252247658,-313.0429804758742,-244.0490041486173,-24549040.79972622,False,True
UGC11914,6.26,283.0,7.94,49517.36415000001,4883.647899361021,961.5500891473129,5151.755739221658,5157.963956554769,4958.160533531475,5186.579121735316,-268.1078398606369,-274.31605719374784,-7874826.628245254,False,True
UGC11914,6.35,283.0,18.3,49264.728670000004,4854.2159574803145,1748.8090818040746,5078.243514991357,5157.901101500587,4890.019442409368,5123.06558659618,-224.0275575110427,-303.6851440202727,-6662718.560481006,False,True
UGC11914,6.73,284.0,10.5,48178.361119999994,4825.800725111442,1069.7619653708834,4785.932526098514,5157.635727748786,4621.550003608109,4871.203587216927,39.86819901292802,-331.8350026373437,851135.7513805885,False,True
UGC11914,6.83,284.0,9.37,47879.804319999996,4798.857346998537,977.6704636314977,4713.549011397348,5157.565896381734,4555.6631350991065,4808.9874876064,85.30833560118845,-358.70854938319735,15165550.812103238,False,True
